Word	product	level
BUsg_257	UPF0056 membrane protein BUsg_257	0
BUsg_265	UPF0259 membrane protein BUsg_265	0
BUsg_270	Uncharacterized transporter BUsg_270	0
BUsg_286	Uncharacterized membrane protein BUsg_286	0
BUsg_314	UPF0053 protein BUsg_314	0
BUsg_345	Uncharacterized HIT-like protein BUsg_345	0
BUsg_347	Porin-like protein BUsg_347	0
BUsg_353	UPF0176 protein BUsg_353	0
BUsg_359	RutC family protein BUsg_359	0
BUsg_372	Uncharacterized protein BUsg_372	0
BUsg_396	Uncharacterized protein BUsg_396	0
BUsg_434	UPF0056 membrane protein BUsg_434	0
BUsg_437	Uncharacterized MscS family protein BUsg_437	0
BUsg_450	Uncharacterized transporter BUsg_450	0
BUsg_457	Uncharacterized protein BUsg_457	0
BUsg_467	Nucleoid-associated protein BUsg_467	0
BUsg_472	UPF0250 protein BUsg_472	0
BUsg_531	UPF0001 protein BUsg_531	0
BUsg_538	UPF0265 protein BUsg_538	0
BUsg_564	Uncharacterized protein BUsg_564	0
BUsg_567	Uncharacterized transporter BUsg_567	0
BUsg_583	UPF0070 protein BUsg_583	0
BVU_0413	UPF0246 protein BVU_0413	0
BVU_1879	UPF0102 protein BVU_1879	0
BVU_2091	UPF0597 protein BVU_2091	0
BVU_2335	UPF0145 protein BVU_2335	0
BVU_2498	Maf-like protein BVU_2498	0
BVU_3469	Probable transcriptional regulatory protein BVU_3469	0
BVU_3648	UPF0365 protein BVU_3648	0
Benzoate	Benzoate membrane transport protein	2
Bpet0062	UPF0060 membrane protein Bpet0062	0
Bpet0439	UPF0102 protein Bpet0439	0
Bpet0443	UPF0042 nucleotide-binding protein Bpet0443	0
Bpet1601	UPF0246 protein Bpet1601	0
Bpet1858	UPF0391 membrane protein Bpet1858	0
Bpet2233	UPF0317 protein Bpet2233	0
Bpet2671	UPF0434 protein Bpet2671	0
Bpet3040	UPF0061 protein Bpet3040	0
Bpet3042	UPF0761 membrane protein Bpet3042	0
Bpet3099	Probable transcriptional regulatory protein Bpet3099	0
Bpet3149	UPF0758 protein Bpet3149	0
Bpet3552	Nucleoid-associated protein Bpet3552	0
Bpet3698	UPF0234 protein Bpet3698	0
Bpet3884	UPF0178 protein Bpet3884	0
Bpet4097	UPF0176 protein Bpet4097	0
Branched	Branched-chain amino acid transport protein AzlC	2
C8J_0145	UPF0102 protein C8J_0145	0
C8J_0347	UPF0323 lipoprotein C8J_0347	0
C8J_0350	UPF0234 protein C8J_0350	0
C8J_0471	Maf-like protein C8J_0471	0
C8J_0930	UPF0763 protein C8J_0930	0
C8J_1116	Probable transcriptional regulatory protein C8J_1116	0
C8J_1355	UPF0306 protein C8J_1355	0
C8J_1440	UPF0271 protein C8J_1440	0
CA_C0010	UPF0182 protein CA_C0010	0
CA_C0092	UPF0756 membrane protein CA_C0092	0
CA_C0126	Nucleoid-associated protein CA_C0126	0
CA_C0191	Uncharacterized HTH-type transcriptional regulator CA_C0191	0
CA_C0478	UPF0237 protein CA_C0478	0
CA_C0479	UPF0210 protein CA_C0479	0
CA_C0511	UPF0042 nucleotide-binding protein CA_C0511	0
CA_C0552	Uncharacterized protein CA_C0552	0
CA_C0580	UPF0229 protein CA_C0580	0
CA_C0701	DegV domain-containing protein CA_C0701	0
CA_C0773	Putative ABC transporter ATP-binding protein CA_C0773	0
CA_C0774	UPF0272 protein CA_C0774	0
CA_C0948	DegV domain-containing protein CA_C0948	0
CA_C1234	UPF0735 ACT domain-containing protein CA_C1234	0
CA_C1240	Maf-like protein CA_C1240	0
CA_C1241	UPF0758 protein CA_C1241	0
CA_C1301	Uncharacterized protein CA_C1301	0
CA_C1368	Putative ABC transporter ATP-binding protein CA_C1368	0
CA_C1420	Protein CA_C1420	0
CA_C1486	UPF0180 protein CA_C1486	0
CA_C1624	DegV domain-containing protein CA_C1624	0
CA_C1679	UPF0297 protein CA_C1679	0
CA_C1697	Uncharacterized protein CA_C1697	0
CA_C1699	Laccase domain protein CA_C1699	0
CA_C1717	UPF0296 protein CA_C1717	0
CA_C1741	UPF0348 protein CA_C1741	0
CA_C1753	UPF0122 protein CA_C1753	0
CA_C1756	UPF0109 protein CA_C1756	0
CA_C1763	UPF0102 protein CA_C1763	0
CA_C1842	Uncharacterized protein CA_C1842	0
CA_C2295	Probable transcriptional regulatory protein CA_C2295	0
CA_C2726	UPF0291 protein CA_C2726	0
CA_C2825	UPF0178 protein CA_C2825	0
CA_C3166	UPF0251 protein CA_C3166	0
CA_C3284	DegV domain-containing protein CA_C3284	0
CA_C3321	UPF0311 protein CA_C3321	0
CA_C3709	Ftsk domain-containing protein CA_C3709	0
CA_C3710	Uncharacterized protein CA_C3710	0
CA_C3711	Uncharacterized protein CA_C3711	0
CA_C3712	Uncharacterized protein CA_C3712	0
CA_C3713	Uncharacterized protein CA_C3713	0
CA_P0160	Uncharacterized protein CA_P0160	0
CA_P0167	Uncharacterized protein CA_P0167	0
CBUA0006	Uncharacterized protein CBUA0006	0
CBU_0041	Uncharacterized protein CBU_0041	0
CBU_0114	UPF0234 protein CBU_0114	0
CBU_0656	Nucleoid-associated protein CBU_0656	0
CBU_0658	Uncharacterized protein CBU_0658	0
CBU_0870	Uncharacterized protein CBU_0870	0
CBU_0937	UPF0422 protein CBU_0937	0
CBU_0952	Uncharacterized protein CBU_0952	0
CBU_1260	Uncharacterized protein CBU_1260	0
CBU_1303	UPF0125 protein CBU_1303	0
CBU_1413	Uncharacterized protein CBU_1413	0
CBU_1416	Uncharacterized HTH-type transcriptional regulator CBU_1416	0
CBU_1566	Probable transcriptional regulatory protein CBU_1566	0
CBU_1578	UPF0761 membrane protein CBU_1578	0
CBU_1600	Uncharacterized protein CBU_1600	0
CBU_1742	UPF0102 protein CBU_1742	0
CBU_1754	Uncharacterized protein CBU_1754	0
CBU_1818	Uncharacterized protein CBU_1818	0
CBU_1819	Uncharacterized protein CBU_1819	0
CBU_2079	Uncharacterized protein CBU_2079	0
CBU_2093	UPF0301 protein CBU_2093	0
CHU_0465	UPF0102 protein CHU_0465	0
CHU_0686	UPF0747 protein CHU_0686	0
CHU_0972	UPF0403 protein CHU_0972	0
CHU_1308	Maf-like protein CHU_1308	0
CHU_1773	UPF0301 protein CHU_1773	0
CHU_2147	UPF0061 protein CHU_2147	0
CHU_2278	UPF0234 protein CHU_2278	0
CHU_2691	UPF0176 protein CHU_2691	0
CHU_3331	UPF0060 membrane protein CHU_3331	0
CHU_3516	Probable transcriptional regulatory protein CHU_3516	0
CHY_0272	UPF0042 nucleotide-binding protein CHY_0272	0
CHY_0340	Maf-like protein CHY_0340	0
CHY_0341	UPF0758 protein CHY_0341	0
CHY_0465	UPF0145 protein CHY_0465	0
CHY_0540	UPF0297 protein CHY_0540	0
CHY_0543	UPF0473 protein CHY_0543	0
CHY_1197	UPF0234 protein CHY_1197	0
CHY_1414	UPF0102 protein CHY_1414	0
CHY_1489	UPF0296 protein CHY_1489	0
CHY_1509	UPF0210 protein CHY_1509	0
CHY_1525	Probable transcriptional regulatory protein CHY_1525	0
CHY_1902	UPF0747 protein CHY_1902	0
CHY_1913	UPF0735 ACT domain-containing protein CHY_1913	0
CHY_2450	UPF0271 protein CHY_2450	0
CJA_0091	UPF0235 protein CJA_0091	0
CJA_0191	UPF0246 protein CJA_0191	0
CJA_1529	UPF0502 protein CJA_1529	0
CJA_1969	UPF0345 protein CJA_1969	0
CJA_1978	UPF0178 protein CJA_1978	0
CJA_2282	UPF0761 membrane protein CJA_2282	0
CJA_2436	UPF0260 protein CJA_2436	0
CJA_2437	YcgL domain-containing protein CJA_2437	0
CJA_2563	UPF0229 protein CJA_2563	0
CJA_2652	UPF0234 protein CJA_2652	0
CJA_2809	UPF0042 nucleotide-binding protein CJA_2809	0
CJA_3522	UPF0758 protein CJA_3522	0
CJA_3703	UPF0060 membrane protein CJA_3703	0
CKL_0015	UPF0182 protein CKL_0015	0
CKL_0332	UPF0272 protein CKL_0332	0
CKL_0641	UPF0229 protein CKL_0641	0
CKL_0858	UPF0735 ACT domain-containing protein CKL_0858	0
CKL_0864	Maf-like protein CKL_0864	0
CKL_0865	UPF0758 protein CKL_0865	0
CKL_1325	UPF0297 protein CKL_1325	0
CKL_1327	UPF0473 protein CKL_1327	0
CKL_1364	UPF0296 protein CKL_1364	0
CKL_1389	UPF0348 protein CKL_1389	0
CKL_1400	UPF0122 protein CKL_1400	0
CKL_1410	UPF0102 protein CKL_1410	0
CKL_2433	UPF0145 protein CKL_2433	0
CKL_2790	UPF0271 protein CKL_2790	0
CKL_3017	Uncharacterized transporter CKL_3017	0
CKL_3490	UPF0178 protein CKL_3490	0
CKL_3564	UPF0042 nucleotide-binding protein CKL_3564	0
CKL_3826	Nucleoid-associated protein CKL_3826	0
CKR_0568	UPF0229 protein CKR_0568	0
CKR_0777	Maf-like protein CKR_0777	0
CKR_0778	UPF0758 protein CKR_0778	0
CKR_1028	UPF0756 membrane protein CKR_1028	0
CKR_1221	UPF0297 protein CKR_1221	0
CKR_1223	UPF0473 protein CKR_1223	0
CKR_1260	UPF0296 protein CKR_1260	0
CKR_1285	UPF0348 protein CKR_1285	0
CKR_1296	UPF0122 protein CKR_1296	0
CKR_2481	UPF0271 protein CKR_2481	0
CKR_3078	UPF0178 protein CKR_3078	0
CKR_3143	UPF0042 nucleotide-binding protein CKR_3143	0
CLB_0018	UPF0182 protein CLB_0018	0
CLB_0043	Nucleoid-associated protein CLB_0043	0
CLB_0243	UPF0313 protein CLB_0243	0
CLB_0371	UPF0371 protein CLB_0371	0
CLB_0632	UPF0316 protein CLB_0632	0
CLB_1226	UPF0061 protein CLB_1226	0
CLB_1397	UPF0251 protein CLB_1397	0
CLB_1750	UPF0597 protein CLB_1750	0
CLB_1903	UPF0597 protein CLB_1903	0
CLB_1949	UPF0597 protein CLB_1949	0
CLB_2304	UPF0102 protein CLB_2304	0
CLB_2314	UPF0122 protein CLB_2314	0
CLB_2363	UPF0348 protein CLB_2363	0
CLB_2388	UPF0296 protein CLB_2388	0
CLB_2502	UPF0473 protein CLB_2502	0
CLB_2504	UPF0297 protein CLB_2504	0
CLB_2550	UPF0291 protein CLB_2550	0
CLB_3028	UPF0758 protein CLB_3028	0
CLB_3029	Maf-like protein CLB_3029	0
CLB_3034	UPF0735 ACT domain-containing protein CLB_3034	0
CLB_3102	Probable transcriptional regulatory protein CLB_3102	0
CLB_3433	UPF0042 nucleotide-binding protein CLB_3433	0
CLC_0020	UPF0182 protein CBO0011/CLC_0020	0
CLC_0052	Nucleoid-associated protein CBO0032/CLC_0052	0
CLC_0646	UPF0316 protein CBO0591/CLC_0646	0
CLC_1238	UPF0061 protein CBO1195/CLC_1238	0
CLC_1408	UPF0251 protein CBO1373/CLC_1408	0
CLC_1757	UPF0597 protein CBO1815/CLC_1757	0
CLC_1909	UPF0597 protein CBO1964/CLC_1909	0
CLC_1955	UPF0597 protein CBO2008/CLC_1955	0
CLC_2288	UPF0102 protein CBO2440/CLC_2288	0
CLC_2298	UPF0122 protein CBO2450/CLC_2298	0
CLC_2345	UPF0348 protein CBO2491/CLC_2345	0
CLC_2370	UPF0296 protein CBO2514/CLC_2370	0
CLC_2432	UPF0473 protein CBO2561/CLC_2432	0
CLC_2434	UPF0297 protein CBO2563/CLC_2434	0
CLC_2481	UPF0291 protein CBO2609/CLC_2481	0
CLC_2900	UPF0758 protein CBO3003/CLC_2900	0
CLC_2901	Maf-like protein CBO3004/CLC_2901	0
CLC_2906	UPF0735 ACT domain-containing protein CBO3010/CLC_2906	0
CLC_2975	Probable transcriptional regulatory protein CBO3073/CLC_2975	0
CLC_3320	UPF0042 nucleotide-binding protein CBO3377/CLC_3320	0
CLD_0163	UPF0316 protein CLD_0163	0
CLD_0424	UPF0371 protein CLD_0424	0
CLD_0573	UPF0313 protein CLD_0573	0
CLD_0785	Nucleoid-associated protein CLD_0785	0
CLD_0809	UPF0182 protein CLD_0809	0
CLD_1131	UPF0042 nucleotide-binding protein CLD_1131	0
CLD_1467	Probable transcriptional regulatory protein CLD_1467	0
CLD_1535	UPF0735 ACT domain-containing protein CLD_1535	0
CLD_1540	Maf-like protein CLD_1540	0
CLD_1541	UPF0758 protein CLD_1541	0
CLD_1956	UPF0291 protein CLD_1956	0
CLD_2002	UPF0297 protein CLD_2002	0
CLD_2004	UPF0473 protein CLD_2004	0
CLD_2122	UPF0296 protein CLD_2122	0
CLD_2147	UPF0348 protein CLD_2147	0
CLD_2190	UPF0122 protein CLD_2190	0
CLD_2200	UPF0102 protein CLD_2200	0
CLD_2616	UPF0597 protein CLD_2616	0
CLD_2660	UPF0597 protein CLD_2660	0
CLD_2825	UPF0597 protein CLD_2825	0
CLD_3165	UPF0251 protein CLD_3165	0
CLD_3372	UPF0061 protein CLD_3372	0
CLH_0546	Maf-like protein CLH_0546	0
CLH_0547	UPF0758 protein CLH_0547	0
CLH_0943	Probable transcriptional regulatory protein CLH_0943	0
CLH_1126	UPF0297 protein CLH_1126	0
CLH_1128	UPF0473 protein CLH_1128	0
CLH_1161	UPF0296 protein CLH_1161	0
CLH_1195	UPF0122 protein CLH_1195	0
CLH_1204	UPF0102 protein CLH_1204	0
CLH_1334	UPF0061 protein CLH_1334	0
CLH_1879	UPF0210 protein CLH_1879	0
CLH_2088	UPF0246 protein CLH_2088	0
CLH_2273	UPF0145 protein CLH_2273	0
CLH_2534	UPF0371 protein CLH_2534	0
CLH_2637	UPF0735 ACT domain-containing protein CLH_2637	0
CLH_2838	UPF0229 protein CLH_2838	0
CLH_3092	UPF0042 nucleotide-binding protein CLH_3092	0
CLH_3225	Nucleoid-associated protein CLH_3225	0
CLI_0022	UPF0182 protein CLI_0022	0
CLI_0048	Nucleoid-associated protein CLI_0048	0
CLI_0267	UPF0313 protein CLI_0267	0
CLI_0399	UPF0371 protein CLI_0399	0
CLI_0673	UPF0316 protein CLI_0673	0
CLI_1279	UPF0061 protein CLI_1279	0
CLI_1469	UPF0251 protein CLI_1469	0
CLI_1810	UPF0597 protein CLI_1810	0
CLI_2031	UPF0597 protein CLI_2031	0
CLI_2075	UPF0597 protein CLI_2075	0
CLI_2496	UPF0102 protein CLI_2496	0
CLI_2506	UPF0122 protein CLI_2506	0
CLI_2551	UPF0348 protein CLI_2551	0
CLI_2576	UPF0296 protein CLI_2576	0
CLI_2624	UPF0473 protein CLI_2624	0
CLI_2626	UPF0297 protein CLI_2626	0
CLI_2672	UPF0291 protein CLI_2672	0
CLI_3057	UPF0758 protein CLI_3057	0
CLI_3058	Maf-like protein CLI_3058	0
CLI_3063	UPF0735 ACT domain-containing protein CLI_3063	0
CLI_3132	Probable transcriptional regulatory protein CLI_3132	0
CLI_3561	UPF0042 nucleotide-binding protein CLI_3561	0
CLK_0634	UPF0061 protein CLK_0634	0
CLK_0815	UPF0251 protein CLK_0815	0
CLK_1197	UPF0597 protein CLK_1197	0
CLK_1462	UPF0597 protein CLK_1462	0
CLK_1817	UPF0102 protein CLK_1817	0
CLK_1827	UPF0122 protein CLK_1827	0
CLK_1872	UPF0348 protein CLK_1872	0
CLK_1897	UPF0296 protein CLK_1897	0
CLK_1946	UPF0473 protein CLK_1946	0
CLK_1948	UPF0297 protein CLK_1948	0
CLK_1994	UPF0291 protein CLK_1994	0
CLK_2387	UPF0758 protein CLK_2387	0
CLK_2388	Maf-like protein CLK_2388	0
CLK_2394	UPF0735 ACT domain-containing protein CLK_2394	0
CLK_2466	Probable transcriptional regulatory protein CLK_2466	0
CLK_2809	UPF0042 nucleotide-binding protein CLK_2809	0
CLK_3152	UPF0182 protein CLK_3152	0
CLK_3166	Nucleoid-associated protein CLK_3166	0
CLK_3381	UPF0313 protein CLK_3381	0
CLK_3516	UPF0371 protein CLK_3516	0
CLK_3798	UPF0316 protein CLK_3798	0
CLM_0018	UPF0182 protein CLM_0018	0
CLM_0038	Nucleoid-associated protein CLM_0038	0
CLM_0251	UPF0313 protein CLM_0251	0
CLM_0396	UPF0371 protein CLM_0396	0
CLM_0701	UPF0316 protein CLM_0701	0
CLM_1348	UPF0061 protein CLM_1348	0
CLM_1546	UPF0251 protein CLM_1546	0
CLM_2733	UPF0102 protein CLM_2733	0
CLM_2743	UPF0122 protein CLM_2743	0
CLM_2790	UPF0348 protein CLM_2790	0
CLM_2815	UPF0296 protein CLM_2815	0
CLM_2868	UPF0473 protein CLM_2868	0
CLM_2870	UPF0297 protein CLM_2870	0
CLM_2971	UPF0291 protein CLM_2971	0
CLM_3399	UPF0758 protein CLM_3399	0
CLM_3400	Maf-like protein CLM_3400	0
CLM_3478	Probable transcriptional regulatory protein CLM_3478	0
CLM_3839	UPF0042 nucleotide-binding protein CLM_3839	0
CMM_0279	UPF0060 membrane protein CMM_0279	0
CMM_1204	UPF0182 protein CMM_1204	0
CMM_1377	UPF0102 protein CMM_1377	0
CMM_1747	UPF0042 nucleotide-binding protein CMM_1747	0
CMM_1817	Probable transcriptional regulatory protein CMM_1817	0
CMM_2499	UPF0678 fatty acid-binding protein-like protein CMM_2499	0
CMM_2802	UPF0234 protein CMM_2802	0
CPF_0011	UPF0182 protein CPF_0011	0
CPF_0041	UPF0061 protein CPF_0041	0
CPF_0053	Nucleoid-associated protein CPF_0053	0
CPF_0343	UPF0042 nucleotide-binding protein CPF_0343	0
CPF_0377	Putative amino-acid transporter CPF_0377	0
CPF_0803	UPF0597 protein CPF_0803	0
CPF_0876	UPF0145 protein CPF_0876	0
CPF_1260	UPF0291 protein CPF_1260	0
CPF_1407	UPF0313 protein CPF_1407	0
CPF_1540	UPF0229 protein CPF_1540	0
CPF_1668	UPF0735 ACT domain-containing protein CPF_1668	0
CPF_1748	UPF0210 protein CPF_1748	0
CPF_1836	UPF0397 protein CPF_1836	0
CPF_1871	UPF0473 protein CPF_1871	0
CPF_1959	UPF0102 protein CPF_1959	0
CPF_1968	UPF0122 protein CPF_1968	0
CPF_1979	UPF0348 protein CPF_1979	0
CPF_2002	UPF0296 protein CPF_2002	0
CPF_2030	UPF0473 protein CPF_2030	0
CPF_2032	UPF0297 protein CPF_2032	0
CPF_2210	Probable transcriptional regulatory protein CPF_2210	0
CPF_2399	UPF0758 protein CPF_2399	0
CPF_2400	Maf-like protein CPF_2400	0
CPF_2407	UPF0246 protein CPF_2407	0
CPF_2548	UPF0178 protein CPF_2548	0
CPR_0011	UPF0182 protein CPR_0011	0
CPR_0040	UPF0061 protein CPR_0040	0
CPR_0056	Nucleoid-associated protein CPR_0056	0
CPR_0335	UPF0042 nucleotide-binding protein CPR_0335	0
CPR_0790	UPF0597 protein CPR_0790	0
CPR_1073	UPF0291 protein CPR_1073	0
CPR_1216	UPF0313 protein CPR_1216	0
CPR_1333	UPF0229 protein CPR_1333	0
CPR_1404	UPF0735 ACT domain-containing protein CPR_1404	0
CPR_1507	UPF0060 membrane protein CPR_1507	0
CPR_1556	UPF0397 protein CPR_1556	0
CPR_1590	UPF0473 protein CPR_1590	0
CPR_1677	UPF0102 protein CPR_1677	0
CPR_1686	UPF0122 protein CPR_1686	0
CPR_1697	UPF0348 protein CPR_1697	0
CPR_1720	UPF0296 protein CPR_1720	0
CPR_1747	UPF0473 protein CPR_1747	0
CPR_1749	UPF0297 protein CPR_1749	0
CPR_1922	Probable transcriptional regulatory protein CPR_1922	0
CPR_2111	UPF0758 protein CPR_2111	0
CPR_2112	Maf-like protein CPR_2112	0
CPR_2119	UPF0246 protein CPR_2119	0
CPR_2251	UPF0178 protein CPR_2251	0
CPS_0106	UPF0502 protein CPS_0106	0
CPS_0609	UPF0761 membrane protein CPS_0609	0
CPS_1098	UPF0234 protein CPS_1098	0
CPS_1252	UPF0301 protein CPS_1252	0
CPS_2127	UPF0434 protein CPS_2127	0
CPS_2292	Maf-like protein CPS_2292	0
CPS_2458	UPF0145 protein CPS_2458	0
CPS_2611	UPF0352 protein CPS_2611	0
CPS_3517	YcgL domain-containing protein CPS_3517	0
CPS_3584	UPF0178 protein CPS_3584	0
CPS_3743	Nucleoid-associated protein CPS_3743	0
CPS_4102	UPF0246 protein CPS_4102	0
CPS_4131	Uncharacterized protein CPS_4131	0
CPS_4169	Probable transcriptional regulatory protein CPS_4169	0
CPS_4238	UPF0061 protein CPS_4238	0
CPS_4433	UPF0102 protein CPS_4433	0
CPS_4546	UPF0042 nucleotide-binding protein CPS_4546	0
CPS_4557	Maf-like protein CPS_4557	0
CPS_4798	UPF0176 protein CPS_4798	0
CPS_4838	UPF0345 protein CPS_4838	0
CPn_0022	Maf-like protein CPn_0022/CP_0754/CPj0022/CpB0026	0
CPn_0039	Nucleoid-associated protein CPn_0039/CP_0736/CPj0039/CpB0043	0
CPn_0047	Uncharacterized protein CPn_0047/CP_0727/CPj0047/CpB0048	0
CPn_0065	Uncharacterized protein CPn_0065/CP_0709/CPj0065/CpB0066	0
CPn_0087	Uncharacterized protein CPn_0087/CP_0687/CPj0087/CpB0087	0
CPn_0121	Uncharacterized protein CPn_0121/CP_0652/CPj0121/CpB0122	0
CPn_0128	Uncharacterized protein CPn_0128/CP_0643/CPj0128/CpB0130	0
CPn_0129	Uncharacterized protein CPn_0129/CPn_0130/CP_0642/CPj0130/CpB0131	0
CPn_0130	Uncharacterized protein CPn_0129/CPn_0130/CP_0642/CPj0130/CpB0131	0
CPn_0132	Uncharacterized protein CPn_0132/CP_0640/CPj0132/CpB0133	0
CPn_0139	UPF0301 protein CPn_0139/CP_0633/CPj0139/CpB0140	0
CPn_0180	Uncharacterized protein CPn_0180/CP_0588/CPj0180/CpB0183	0
CPn_0190	Uncharacterized protein CPn_0190/CP_0577/CPj0190/CpB0193	0
CPn_0206	Uncharacterized protein CPn_0206/CP_0561/CPj0206/CpB0210	0
CPn_0346	Probable metal transport system membrane protein CPn_0346/CP_0414/CPj0346/CpB0353	0
CPn_0347	Probable metal transport system membrane protein CPn_0347/CP_0413/CPj0347/CpB0354	0
CPn_0348	Probable metal transport system ATP-binding protein CPn_0348/CP_0412/CPj0348/CpB0355	0
CPn_0349	Uncharacterized metal-binding lipoprotein CPn_0349/CP_0411/CPj0349/CpB0356	0
CPn_0389	Uncharacterized protein CPn_0389/CP_0366/CPj0389/CpB0400	0
CPn_0422	Uncharacterized protein CPn_0422/CP_0331/CPj0422/CpB0438	0
CPn_0440	Uncharacterized protein CPn_0440/CP_0313/CPj0440/CpB0456	0
CPn_0441	Uncharacterized protein CPn_0441/CP_0312/CPj0441/CpB0457	0
CPn_0442	Uncharacterized protein CPn_0442/CP_0311/CPj0442/CpB0458	0
CPn_0443	Uncharacterized protein CPn_0443/CP_0310/CPj0443/CpB0459	0
CPn_0483	Uncharacterized protein CPn_0483/CP_0271/CPj0483/CpB0503	0
CPn_0488	HIT-like protein CPn_0488/CP_0266/CPj0488/CpB0508	0
CPn_0489	UPF0160 protein CPn_0489/CP_0265/CPj0489/CpB0509	0
CPn_0497	UPF0235 protein CPn_0497/CP_0257/CPj0497/CpB0517	0
CPn_0499	Uncharacterized protein CPn_0499/CP_0255/CPj0499/CpB0519	0
CPn_0512	Uncharacterized protein CPn_0512/CP_0242/CPj0512/CpB0533	0
CPn_0518	UPF0158 protein CPn_0518/CP_0235/CPj0518/CpB0539	0
CPn_0526	Uncharacterized protein CPn_0526/CP_0226/CPj0526/CpB0547	0
CPn_0542	Probable metal transport system ATP-binding protein CPn_0542/CP_0210/CPj0542/CpB0563	0
CPn_0543	Probable metal transport system membrane protein CPn_0543/CP_0209/CPj0543/CpB0565	0
CPn_0561	Uncharacterized protein CPn_0561/CP_0189/CPj0561/CpB0583	0
CPn_0572	Uncharacterized protein CPn_0572/CP_0177/CPj0572/CpB0594	0
CPn_0573	Probable transcriptional regulatory protein CPn_0573/CP_0176/CPj0573/CpB0595	0
CPn_0593	Uncharacterized protein CPn_0593/CP_0155/CPj0593/CpB0616	0
CPn_0623	Uncharacterized protein CPn_0623/CP_0124/CPj0623/CpB0649	0
CPn_0658	Protein CPn_0658/CP_0089/CPj0658/CpB0684	0
CPn_0675	Uncharacterized protein CPn_0675/CP_0072/CPj0675/CpB0702	0
CPn_0681	UPF0111 protein CPn_0681/CP_0066/CPj0681/CpB0708	0
CPn_0705	Uncharacterized protein CPn_0705/CP_0041/CPj0705/CpB0732	0
CPn_0710	Uncharacterized protein CPn_0710/CP_0036/CPj0710/CpB0737	0
CPn_0711	Uncharacterized protein CPn_0711/CP_0035/CPj0711/CpB0738	0
CPn_0713	Protein CPn_0713/CP_0033/CPj0713/CpB0740	0
CPn_0720	UPF0109 protein CPn_0720/CP_0026/CPj0720/CpB0748	0
CPn_0734	UPF0176 protein CPn_0734/CP_0012/CPj0734/CpB0762	0
CPn_0742	Protein CPn_0742/CP_0003/CPj0742/CpB0770	0
CPn_0746	UPF0159 protein CPn_0746/CP_1126/CPj0746/CpB0774	0
CPn_0755	UPF0242 protein CPn_0755/CP_1117/CPj0755/CpB0783	0
CPn_0803	Protein CPn_0803/CP_1068/CPj0803/CpB0832	0
CPn_0805	ParA family protein CPn_0805/CP_1066/CPj0805/CpB0834	0
CPn_0808	Protein CPn_0808/CP_1063/CPj0808/CpB0837	0
CPn_0818	Putative outer membrane protein CPn_0818/CP_1053/CPj0818/CpB0847	0
CPn_0875	Probable lipoprotein CPn_0875/CP_0994/CPj0875/CpB0904	0
CPn_0877	UPF0098 protein CPn_0877/CP_0992/CPj0877/CpB0906	0
CPn_0884	UPF0092 membrane protein CPn_0884/CP_0982/CPj0884/CpB0913	0
CPn_1010	UPF0056 membrane protein CPn_1010/CP_0843/CPj1010/CpB1048	0
CPn_1016	Protein CPn_1016/CP_0837/CPj1016/CpB1054	0
CPn_1034	Putative outer membrane protein CPn_1034/CP_0818/CPj1034/CpB1074	0
CPn_1058	Protein CPn_1058/CP_0792/CPj1058/CpB1100	0
CPn_1073	Putative outer membrane protein CPn_1073/CP_0776/CPj1073/CpB1118	0
CTA_0231	UPF0301 protein CTA_0231	0
CTA_0363	Nucleoid-associated protein CTA_0363	0
CTA_0378	Maf-like protein CTA_0378	0
CTA_0423	UPF0235 protein CTA_0423	0
CTA_0499	Probable transcriptional regulatory protein CTA_0499	0
CTA_0680	UPF0176 protein CTA_0680	0
CTN_0332	UPF0313 protein CTN_0332	0
CTN_0433	UPF0102 protein CTN_0433	0
CTN_0605	MEMO1 family protein CTN_0605	0
